Factura,Fecha,FechaVencimiento,Cliente,Producto,Cantidad,Moneda,Total,Almacen,Vendedor,TotalUSD,Impuesto,ImpuestoUSD,Tipo de cambio,Ganacia,GananciaUSD
000543494,20170622.,20170622.,C000712,A000328,2.00,CRC,"3,570.00",1,-1,0,0.00,0,0,"1,876.8600",0
000543498,20170622.,20170722.,C003371,A000349,6.00,CRC,"15,294.00",1,-1,0,"1,988.22",0,0,"5,358.1500",0
000543561,20170622.,20170722.,C002007,A000329,6.00,CRC,"6,150.00",1,-1,0,0.00,0,0,"1,927.4100",0
000543561,20170622.,20170722.,C002007,A000321,6.00,CRC,"5,580.00",1,-1,0,0.00,0,0,"2,413.0000",0
000543596,20170622.,20170722.,C000694,A000345,12.00,CRC,"2,519.40",1,-1,0,0.00,0,0,"1,584.0500",0
000543598,20170622.,20170722.,C002019,A000340,12.00,CRC,"2,652.00",1,-1,0,0.00,0,0,"1,687.9100",0
000543637,20170622.,20170722.,C000368,A000345,20.00,CRC,"4,420.00",1,-1,0,0.00,0,0,"2,861.0800",0
000543692,20170623.,20170723.,C003317,A000307,1.00,USD,"9,815,630.00",1,-1,0,"1,276,031.90",0,0,"2,606,036.2900",0
000543928,20170626.,20170726.,C001337,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000543971,20170626.,20170726.,C001026,A000336,12.00,CRC,"9,540.00",1,-1,0,0.00,0,0,"1,971.9700",0
000543971,20170626.,20170726.,C001026,A000325,12.00,CRC,"11,940.00",1,-1,0,0.00,0,0,"2,338.5400",0
000543971,20170626.,20170726.,C001026,A000321,12.00,CRC,"7,920.00",1,-1,0,0.00,0,0,"1,586.0000",0
000544025,20170626.,20170726.,C000117,A000341,6.00,CRC,"1,326.00",1,-1,0,0.00,0,0,8.458.900,0
000544029,20170626.,20170726.,C000293,A000333,15.00,CRC,"37,860.00",1,-1,0,0.00,0,0,"19,242.8100",0
000544037,20170626.,20170726.,C003043,A000321,12.00,CRC,"7,920.00",1,-1,0,0.00,0,0,"1,585.9900",0
000544037,20170626.,20170726.,C003043,A000336,12.00,CRC,"9,540.00",1,-1,0,0.00,0,0,"1,971.9700",0
000544037,20170626.,20170726.,C003043,A000340,6.00,CRC,570.00,1,-1,0,0.00,0,0,879.500,0
000544047,20170626.,20170726.,C000567,A000321,24.00,CRC,"15,840.50",1,-1,0,0.00,0,0,"3,172.4900",0
000544146,20170626.,20170726.,C003265,A000340,6.00,CRC,570.00,1,-1,0,0.00,0,0,879.500,0
000544147,20170626.,20170726.,C003457,A000382,4.00,CRC,"7,205.72",1,-1,0,0.00,0,0,"2,048.5200",0
000544147,20170626.,20170726.,C003457,A000367,6.00,CRC,"9,033.06",1,-1,0,0.00,0,0,"1,535.6100",0
000544153,20170626.,20170726.,C000642,A000336,12.00,CRC,"9,540.57",1,-1,0,0.00,0,0,"1,972.5400",0
000544153,20170626.,20170726.,C000642,A000329,7.00,CRC,"5,074.88",1,-1,0,0.00,0,0,1.485.300,0
000544191,20170627.,20170727.,C000277,A000310,2.00,CRC,"11,268.78",1,-1,0,"1,464.94",0,0,"3,718.7000",0
000544197,20170627.,20170727.,C003276,A000382,12.00,CRC,"21,617.16",1,-1,0,0.00,0,0,"6,145.5600",0
000544231,20170627.,20170727.,C001275,A000321,50.00,CRC,"41,850.00",1,-1,0,0.00,0,0,"15,458.3100",0
000544232,20170627.,20170727.,C003827,A000334,10.00,CRC,"13,770.00",1,-1,0,0.00,0,0,"6,986.7700",0
000544232,20170627.,20170727.,C003827,A000321,10.00,CRC,"9,300.00",1,-1,0,0.00,0,0,"4,021.6600",0
000544233,20170627.,20170727.,C003827,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,774.7600",0
000544243,20170627.,20170727.,C000151,A000325,10.00,CRC,"9,950.00",1,-1,0,0.00,0,0,"1,948.7800",0
000544243,20170627.,20170727.,C000151,A000321,10.00,CRC,"6,600.00",1,-1,0,0.00,0,0,"1,321.6600",0
000544243,20170627.,20170727.,C000151,A000328,10.00,CRC,"9,950.00",1,-1,0,0.00,0,0,"1,484.2800",0
000544244,20170627.,20170727.,C001054,A000321,12.00,CRC,"7,920.25",1,-1,0,0.00,0,0,"1,586.2500",0
000544244,20170627.,20170727.,C001054,A000334,7.00,CRC,"5,915.45",1,-1,0,0.00,0,0,"1,167.1900",0
000544244,20170627.,20170727.,C001054,A000339,20.00,CRC,"2,399.87",1,-1,0,0.00,0,0,4.974.800,0
000544300,20170627.,20170727.,C003486,A000348,36.00,CRC,"50,042.12",1,-1,0,"6,505.48",0,0,"10,026.6100",0
000544386,20170627.,20170727.,C001191,A000308,4.00,CRC,"34,176.00",1,-1,0,"4,442.88",0,0,"16,095.0500",0
000544389,20170627.,20170827.,C001622,A000321,8.00,CRC,"5,280.17",1,-1,0,0.00,0,0,"1,057.5000",0
000544389,20170627.,20170827.,C001622,A000329,12.00,CRC,"8,699.79",1,-1,0,0.00,0,0,2.546.200,0
000544397,20170627.,20170727.,C000994,A000329,48.00,CRC,"46,740.00",1,-1,0,0.00,0,0,"12,959.3100",0
000544406,20170627.,20170727.,C001853,A000344,15.00,CRC,"1,425.00",1,-1,0,0.00,0,0,2.440.900,0
000544406,20170627.,20170727.,C001853,A000336,12.00,CRC,"9,540.00",1,-1,0,0.00,0,0,"1,971.9700",0
000544406,20170627.,20170727.,C001853,A000345,15.00,CRC,"1,425.00",1,-1,0,0.00,0,0,2.558.100,0
000544431,20170627.,20170627.,C001242,A000348,24.00,CRC,"33,360.00",1,-1,0,"4,336.80",0,0,"6,683.0000",0
000544471,20170628.,20170628.,C000712,A000348,4.00,CRC,"5,560.00",1,-1,0,722.80,0,0,"1,113.8300",0
000544560,20170628.,20170728.,C001267,A000329,6.00,CRC,"4,349.90",1,-1,0,0.00,0,0,1.273.100,0
000544571,20170628.,20170828.,C000369,A000310,2.00,CRC,"11,268.78",1,-1,0,"1,464.94",0,0,"3,718.7000",0
000544576,20170628.,20170828.,C001622,A000310,3.00,CRC,"16,903.17",1,-1,0,"2,197.41",0,0,"5,578.0500",0
000544593,20170628.,20170728.,C003230,A000334,12.00,CRC,"10,140.00",1,-1,0,0.00,0,0,"2,000.1200",0
000544620,20170628.,20170728.,C002138,A000344,2.00,CRC,190.01,1,-1,0,0.00,0,0,325.600,0
000544637,20170628.,20170728.,C000792,A000344,24.00,CRC,"2,280.00",1,-1,0,0.00,0,0,3.905.500,0
000544640,20170628.,20170728.,C001330,A000379,5.00,CRC,"26,858.25",1,-1,0,0.00,0,0,"1,436.6300",0
000544656,20170628.,20170728.,C000987,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,774.7600",0
000544670,20170628.,20170728.,C001722,A000328,24.00,CRC,"23,880.00",1,-1,0,0.00,0,0,"3,562.2800",0
000544714,20170628.,20170728.,C000856,A000316,3.00,CRC,"5,085.02",1,-1,0,0.00,0,0,"1,007.4500",0
000544714,20170628.,20170728.,C000856,A000335,2.00,CRC,"4,300.24",1,-1,0,0.00,0,0,8.341.100,0
000544715,20170628.,20170728.,C000856,A000329,12.00,CRC,"8,699.79",1,-1,0,0.00,0,0,2.546.200,0
000544715,20170628.,20170728.,C000856,A000376,5.00,CRC,"20,874.52",1,-1,0,0.00,0,0,"1,056.3400",0
000544715,20170628.,20170728.,C000856,A000379,5.00,CRC,"26,858.25",1,-1,0,0.00,0,0,"1,436.6300",0
000544715,20170628.,20170728.,C000856,A000324,6.00,CRC,"8,274.00",1,-1,0,0.00,0,0,"2,764.0000",0
000544718,20170628.,20170728.,C000401,A000348,6.00,CRC,"8,340.00",1,-1,0,"1,084.20",0,0,"1,670.7500",0
000544718,20170628.,20170728.,C000401,A000344,6.00,CRC,570.00,1,-1,0,0.00,0,0,976.400,0
000544718,20170628.,20170728.,C000401,A000340,6.00,CRC,570.00,1,-1,0,0.00,0,0,879.500,0
000544718,20170628.,20170728.,C000401,A000336,6.00,CRC,"4,770.00",1,-1,0,0.00,0,0,9.859.900,0
000544726,20170628.,20170728.,C000505,A000334,20.00,CRC,"16,900.00",1,-1,0,0.00,0,0,"3,333.5300",0
000544726,20170628.,20170728.,C000505,A000328,20.00,CRC,"19,900.00",1,-1,0,0.00,0,0,"2,968.5700",0
000544741,20170628.,20170812.,C000470,A000333,3.00,CRC,"4,649.97",1,-1,0,0.00,0,0,9.265.300,0
000544741,20170628.,20170812.,C000470,A000334,3.00,CRC,"2,535.19",1,-1,0,0.00,0,0,5.002.200,0
000544741,20170628.,20170812.,C000470,A000340,24.00,CRC,"2,280.19",1,-1,0,0.00,0,0,3.520.000,0
000544741,20170628.,20170812.,C000470,A000336,3.00,CRC,"2,385.14",1,-1,0,0.00,0,0,4.931.300,0
000544745,20170628.,20170728.,C001011,A000340,24.00,CRC,"2,280.00",1,-1,0,0.00,0,0,3.518.200,0
000544745,20170628.,20170728.,C001011,A000338,50.00,CRC,"2,250.00",1,-1,0,0.00,0,0,4.434.900,0
000544745,20170628.,20170728.,C001011,A000336,12.00,CRC,"9,540.00",1,-1,0,0.00,0,0,"1,971.9700",0
000544796,20170629.,20170729.,C003275,A000387,50.00,CRC,"135,000.00",1,-1,0,"17,550.00",0,0,"80,469.6900",0
000544800,20170629.,20170729.,C003275,A000387,50.00,CRC,"135,000.00",1,-1,0,"17,550.00",0,0,"80,469.6900",0
000544812,20170629.,20170729.,C002273,A000329,12.00,CRC,"8,700.00",1,-1,0,0.00,0,0,2.548.300,0
000544812,20170629.,20170729.,C002273,A000325,12.00,CRC,"11,940.00",1,-1,0,0.00,0,0,"2,338.5400",0
000544846,20170629.,20170813.,C000470,A000321,3.00,CRC,"1,980.06",1,-1,0,0.00,0,0,1.531.900,0
000544847,20170629.,20170729.,C001011,A000329,24.00,CRC,"17,400.00",1,-1,0,0.00,0,0,5.096.600,0
000544847,20170629.,20170729.,C001011,A000321,12.00,CRC,"7,920.00",1,-1,0,0.00,0,0,6.125.400,0
000544849,20170629.,20170629.,C001242,A000321,6.00,CRC,"3,960.00",1,-1,0,0.00,0,0,3.062.700,0
000544867,20170629.,20170629.,C002243,A000329,1.00,CRC,"1,076.00",1,-1,0,0.00,0,0,3.184.400,0
000544867,20170629.,20170629.,C002243,A000321,1.00,CRC,977.00,1,-1,0,0.00,0,0,3.191.900,0
000544893,20170629.,20170729.,C000281,A000340,48.00,CRC,"4,560.00",1,-1,0,0.00,0,0,7.036.300,0
000544893,20170629.,20170729.,C000281,A000321,48.00,CRC,"31,680.00",1,-1,0,0.00,0,0,"2,450.1500",0
000544893,20170629.,20170729.,C000281,A000336,24.00,CRC,"19,080.00",1,-1,0,0.00,0,0,"3,943.9500",0
000544893,20170629.,20170729.,C000281,A000334,24.00,CRC,"20,280.00",1,-1,0,0.00,0,0,"4,000.2400",0
000544897,20170629.,20170729.,C002375,A000377,5.00,CRC,"59,172.16",1,-1,0,0.00,0,0,"2,956.3700",0
000544936,20170629.,20170729.,C000282,A000338,50.00,CRC,"2,250.12",1,-1,0,0.00,0,0,4.436.100,0
000544980,20170629.,20170829.,C000361,A000321,709.00,CRC,"467,954.89",1,-1,0,0.00,0,0,"25,152.3100",0
000545182,20170630.,20170730.,C001763,A000336,6.00,CRC,"4,770.00",1,-1,0,0.00,0,0,9.859.900,0
000545182,20170630.,20170730.,C001763,A000325,15.00,CRC,"14,925.00",1,-1,0,0.00,0,0,"2,923.1700",0
000545182,20170630.,20170730.,C001763,A000329,15.00,CRC,"10,875.00",1,-1,0,0.00,0,0,3.185.300,0
000545194,20170630.,20170730.,C000584,A000325,60.00,CRC,"59,704.48",1,-1,0,0.00,0,0,"11,697.1700",0
000545194,20170630.,20170730.,C000584,A000334,40.00,CRC,"33,802.60",1,-1,0,0.00,0,0,"6,669.6600",0
000545194,20170630.,20170730.,C000584,A000328,60.00,CRC,"59,697.54",1,-1,0,0.00,0,0,"8,903.2400",0
000545194,20170630.,20170730.,C000584,A000336,30.00,CRC,"23,851.42",1,-1,0,0.00,0,0,"4,931.3500",0
000545196,20170630.,20170630.,C003169,A000338,50.00,CRC,"2,250.12",1,-1,0,0.00,0,0,4.436.100,0
000545208,20170630.,20170730.,C002019,A000325,24.00,CRC,"23,881.79",1,-1,0,0.00,0,0,"4,678.8600",0
000545231,20170630.,20170730.,C000506,A000325,12.00,CRC,"11,940.90",1,-1,0,0.00,0,0,"2,339.4400",0
000545231,20170630.,20170730.,C000506,A000329,12.00,CRC,"8,699.79",1,-1,0,0.00,0,0,2.546.200,0
000545231,20170630.,20170730.,C000506,A000336,12.00,CRC,"9,540.57",1,-1,0,0.00,0,0,"1,972.5400",0
000545231,20170630.,20170730.,C000506,A000328,12.00,CRC,"11,939.51",1,-1,0,0.00,0,0,"1,780.6500",0
000545254,20170703.,20170903.,C003691,A000341,30.00,CRC,"5,411.10",2,-1,0,0.00,0,0,"2,821.1700",0
000545265,20170703.,20170903.,C003691,A000341,30.00,CRC,"5,411.10",2,33,0,0.00,0,0,"2,821.1700",0
000545272,20170703.,20170803.,C003015,A000349,6.00,CRC,"19,686.78",1,-1,0,"2,559.28",0,0,"9,750.9300",0
000545273,20170703.,20170803.,C002043,A000349,6.00,CRC,"19,686.78",1,-1,0,"2,559.28",0,0,"9,750.9300",0
000545274,20170703.,20170803.,C002041,A000349,6.00,CRC,"19,686.78",1,-1,0,"2,559.28",0,0,"9,750.9300",0
000545275,20170703.,20170803.,C002042,A000349,6.00,CRC,"19,686.78",1,-1,0,"2,559.28",0,0,"9,750.9300",0
000545276,20170703.,20170803.,C002994,A000349,6.00,CRC,"19,686.78",1,-1,0,"2,559.27",0,0,"9,750.9300",0
000545324,20170703.,20171003.,C000395,A000382,12.00,CRC,"21,617.16",1,-1,0,0.00,0,0,"5,851.2600",0
000545356,20170703.,20170803.,C000668,A000345,12.00,CRC,"1,140.00",1,-1,0,0.00,0,0,2.046.500,0
000545400,20170703.,20170803.,C002225,A000336,24.00,CRC,"19,080.00",1,-1,0,0.00,0,0,"3,943.9500",0
000545403,20170703.,20170803.,C000201,A000379,12.00,CRC,"64,459.80",1,-1,0,0.00,0,0,"3,447.9000",0
000545403,20170703.,20170803.,C000201,A000376,12.00,CRC,"59,450.40",1,-1,0,0.00,0,0,"11,886.7700",0
000545456,20170703.,20170803.,C003827,A000371,6.00,CRC,"25,050.00",1,-1,0,"3,256.50",0,0,"4,781.3900",0
000545456,20170703.,20170803.,C003827,A000388,6.00,CRC,"32,112.00",1,-1,0,"4,174.56",0,0,"10,529.2500",0
000545456,20170703.,20170803.,C003827,A000382,10.00,CRC,"18,014.30",1,-1,0,0.00,0,0,"4,876.0500",0
000545472,20170704.,20170804.,C000325,A000377,10.00,CRC,"127,650.00",1,-1,0,0.00,0,0,"15,218.4300",0
000545473,20170704.,20170804.,C003275,A000387,47.00,CRC,"126,900.00",1,-1,0,"16,497.00",0,0,"75,641.5000",0
000545668,20170704.,20170804.,C001275,A000341,36.00,CRC,"3,420.00",1,-1,0,0.00,0,0,5.393.500,0
000545668,20170704.,20170804.,C001275,A000336,12.00,CRC,"9,540.00",1,-1,0,0.00,0,0,"1,971.9700",0
000545668,20170704.,20170804.,C001275,A000344,50.00,CRC,"4,750.00",1,-1,0,0.00,0,0,8.136.500,0
000545668,20170704.,20170804.,C001275,A000338,100.00,CRC,"4,500.00",1,-1,0,0.00,0,0,8.869.900,0
000545668,20170704.,20170804.,C001275,A000348,24.00,CRC,"33,360.00",1,-1,0,"4,336.80",0,0,"6,683.0000",0
000545668,20170704.,20170804.,C001275,A000345,50.00,CRC,"4,750.00",1,-1,0,0.00,0,0,8.526.900,0
000545695,20170704.,20170804.,C002375,A000356,10.00,CRC,"107,017.50",1,-1,0,0.00,0,0,"11,266.4200",0
000545739,20170704.,20170804.,C000331,A000335,3.00,CRC,"6,450.00",1,-1,0,0.00,0,0,"1,250.8100",0
000545744,20170704.,20170704.,C001242,A000340,6.00,CRC,"1,259.70",1,-1,0,0.00,0,0,7.776.500,0
000545786,20170705.,20170805.,C000642,A000336,24.00,CRC,"19,080.00",1,-1,0,0.00,0,0,"3,943.9500",0
000545786,20170705.,20170805.,C000642,A000329,4.00,CRC,"2,900.00",1,-1,0,0.00,0,0,849.400,0
000545819,20170705.,20170805.,C000856,A000327,12.00,CRC,"15,420.00",1,-1,0,0.00,0,0,"5,419.0600",0
000545830,20170705.,20170805.,C002116,A000376,48.00,CRC,"200,400.00",1,-1,0,0.00,0,0,"10,145.4600",0
000545830,20170705.,20170805.,C002116,A000379,24.00,CRC,"108,600.00",1,-1,0,0.00,0,0,"-13,423.7900",0
000545832,20170705.,20170805.,C000810,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,774.7600",0
000545867,20170705.,20170805.,C000080,A000328,5.00,CRC,"4,974.80",1,-1,0,0.00,0,0,7.419.400,0
000545904,20170705.,20170805.,C001646,A000340,24.00,CRC,"2,280.00",1,-1,0,0.00,0,0,3.518.100,0
000545904,20170705.,20170805.,C001646,A000336,24.00,CRC,"19,080.00",1,-1,0,0.00,0,0,"3,943.9400",0
000545904,20170705.,20170805.,C001646,A000348,12.00,CRC,"16,680.00",1,-1,0,"2,168.40",0,0,"3,341.5000",0
000545904,20170705.,20170805.,C001646,A000334,24.00,CRC,"20,280.00",1,-1,0,0.00,0,0,"4,000.2400",0
000545904,20170705.,20170805.,C001646,A000316,12.00,CRC,"20,340.00",1,-1,0,0.00,0,0,"4,029.7300",0
000545904,20170705.,20170805.,C001646,A000341,24.00,CRC,"2,280.00",1,-1,0,0.00,0,0,3.595.700,0
000545919,20170705.,20170805.,C003274,A000340,12.00,CRC,"1,140.00",1,-1,0,0.00,0,0,1.759.100,0
000545980,20170705.,20170905.,C000476,A000308,2.00,CRC,"16,590.00",1,-1,0,"2,156.70",0,0,"7,549.5300",0
000545982,20170705.,20170805.,C001422,A000340,24.00,CRC,"5,292.00",1,-1,0,0.00,0,0,"3,363.8200",0
000545987,20170705.,20170805.,C001088,A000336,12.00,CRC,"9,540.00",1,-1,0,0.00,0,0,"1,971.9700",0
000546002,20170705.,20170805.,C003043,A000316,2.00,CRC,"4,254.00",1,-1,0,0.00,0,0,"1,535.6200",0
000546065,20170706.,20170806.,C000368,A000336,2.00,CRC,"1,590.09",1,-1,0,0.00,0,0,3.287.500,0
000546103,20170706.,20170806.,C003760,A000322,6.00,CRC,"7,674.00",1,-1,0,0.00,0,0,"2,695.5200",0
000546140,20170706.,20170806.,C001237,A000328,2.00,CRC,"3,213.00",1,-1,0,0.00,0,0,"1,519.8600",0
000546174,20170706.,20170806.,C003457,A000348,10.00,CRC,"16,245.00",1,-1,0,"2,111.85",0,0,"5,129.5800",0
000546233,20170706.,20170806.,C001861,A000333,4.00,CRC,"10,096.00",1,-1,0,0.00,0,0,"5,131.4100",0
000546311,20170706.,20170806.,C001442,A000310,1.00,CRC,"5,634.39",1,-1,0,732.47,0,0,"1,859.3500",0
000546420,20170707.,20170807.,C003512,A000314,2.00,CRC,"4,354.62",1,-1,0,566.10,0,0,"1,437.0300",0
000546466,20170707.,20170707.,C003790,A000334,24.00,CRC,"20,280.00",1,-1,0,0.00,0,0,"4,000.2400",0
000546491,20170707.,20170807.,C001132,A000334,6.00,CRC,"5,070.00",1,-1,0,0.00,0,0,"1,000.0600",0
000546529,20170707.,20170807.,C002019,A000328,24.00,CRC,"23,880.00",1,-1,0,0.00,0,0,"3,562.2800",0
000546607,20170708.,20170823.,C001117,A000345,400.00,CRC,"50,000.00",1,-1,0,0.00,0,0,"18,821.5300",0
000546607,20170708.,20170823.,C001117,A000344,400.00,CRC,"48,000.00",1,-1,0,0.00,0,0,"16,509.1700",0
000546663,20170710.,20170910.,C003691,A000341,60.00,CRC,"10,822.20",2,-1,0,0.00,0,0,"5,642.3400",0
000546664,20170710.,20170910.,C003691,A000341,30.00,CRC,"5,411.10",2,-1,0,0.00,0,0,"2,821.1700",0
000546683,20170710.,20170810.,C001365,A000367,40.00,CRC,"60,360.00",1,-1,0,0.00,0,0,"10,376.9900",0
000546739,20170710.,20170810.,C001026,A000325,12.00,CRC,"11,940.00",1,-1,0,0.00,0,0,"2,338.5400",0
000546844,20170710.,20170810.,C000384,A000328,17.00,CRC,"16,915.00",1,-1,0,0.00,0,0,"2,523.2800",0
000546876,20170710.,20170810.,C002375,A000378,10.00,CRC,"72,700.00",1,-1,0,0.00,0,0,"10,930.0000",0
000546989,20170711.,20170811.,C000277,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,774.7700",0
000546992,20170711.,20170811.,C001779,A000314,1.00,CRC,"2,177.31",1,-1,0,283.05,0,0,7.185.100,0
000547075,20170711.,20170711.,C001242,A000334,10.00,CRC,"13,081.50",1,-1,0,0.00,0,0,"6,298.2700",0
000547085,20170711.,20171011.,C000283,A000305,12.00,CRC,"4,752.00",1,-1,0,617.76,0,0,"1,972.7000",0
000547210,20170712.,20170812.,C000207,A000348,20.00,CRC,"27,800.00",1,-1,0,"3,614.00",0,0,"5,569.1600",0
000547246,20170712.,20170812.,C000856,A000379,5.00,CRC,"26,858.25",1,-1,0,0.00,0,0,"1,436.6300",0
000547246,20170712.,20170812.,C000856,A000318,1.00,CRC,"12,705.00",1,-1,0,0.00,0,0,"7,309.7700",0
000547246,20170712.,20170812.,C000856,A000334,12.00,CRC,"10,140.78",1,-1,0,0.00,0,0,"2,000.9000",0
000547246,20170712.,20170812.,C000856,A000376,3.00,CRC,"12,524.71",1,-1,0,0.00,0,0,6.338.000,0
000547247,20170712.,20170812.,C003282,A000347,2.00,CRC,"35,000.00",1,-1,0,"4,550.00",0,0,"7,000.4400",0
000547251,20170712.,20170812.,C001722,A000340,6.00,CRC,570.00,1,-1,0,0.00,0,0,879.500,0
000547251,20170712.,20170812.,C001722,A000328,24.00,CRC,"23,880.00",1,-1,0,0.00,0,0,"3,562.2800",0
000547287,20170712.,20170712.,C000525,A000325,12.00,CRC,"11,940.00",1,-1,0,0.00,0,0,"2,338.5400",0
000547287,20170712.,20170712.,C000525,A000328,12.00,CRC,"11,940.00",1,-1,0,0.00,0,0,"1,781.1400",0
000547344,20170712.,20170912.,C000571,A000379,10.00,CRC,"53,716.50",1,-1,0,0.00,0,0,"2,873.2500",0
000547344,20170712.,20170912.,C000571,A000382,10.00,CRC,"18,014.30",1,-1,0,0.00,0,0,"4,876.0500",0
000547349,20170712.,20170812.,C000285,A000367,36.00,CRC,"49,841.91",1,-1,0,0.00,0,0,"4,857.2000",0
000547384,20170712.,20170812.,C003531,A000325,12.00,CRC,"11,940.00",1,-1,0,0.00,0,0,"2,338.5400",0
000547451,20170712.,20170812.,C000401,A000334,6.00,CRC,"5,070.00",1,-1,0,0.00,0,0,"1,000.0600",0
000547499,20170712.,20170812.,C000453,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000547506,20170713.,20170813.,C000207,A000348,30.00,CRC,"41,701.77",1,-1,0,"5,421.23",0,0,"8,355.5100",0
000547558,20170713.,20170828.,C000470,A000334,24.00,CRC,"20,472.00",1,-1,0,0.00,0,0,"4,192.2400",0
000547655,20170713.,20170928.,C001630,A000314,48.00,USD,"71,766.24",2,-1,0,0.00,0,0,"1,744.0400",0
000547655,20170713.,20170928.,C001630,A000349,48.00,USD,"92,192.02",2,-1,0,0.00,0,0,"12,705.2200",0
000547655,20170713.,20170928.,C001630,A000348,25.00,USD,"32,202.80",2,-1,0,0.00,0,0,"4,414.2500",0
000547814,20170713.,20170813.,C001237,A000328,3.00,CRC,"2,985.00",1,-1,0,0.00,0,0,4.452.900,0
000547841,20170714.,20170914.,C003691,A000341,60.00,CRC,"10,822.20",2,-1,0,0.00,0,0,"5,642.3400",0
000547917,20170714.,20170714.,C000525,A000325,12.00,CRC,"11,940.00",1,-1,0,0.00,0,0,"2,338.5400",0
000547917,20170714.,20170714.,C000525,A000328,12.00,CRC,"11,940.00",1,-1,0,0.00,0,0,"1,781.1400",0
000547932,20170714.,20170714.,C003471,A000348,18.00,CRC,"25,020.00",1,-1,0,"3,252.60",0,0,"5,012.2500",0
000548003,20170714.,20170814.,C003457,A000367,4.00,CRC,"5,720.94",1,-1,0,0.00,0,0,7.226.400,0
000548291,20170717.,20170917.,C001838,A000344,50.00,CRC,"4,750.00",1,-1,0,0.00,0,0,8.136.500,0
000548295,20170717.,20170817.,C001640,A000322,6.00,CRC,"7,674.00",1,-1,0,0.00,0,0,"2,695.5100",0
000548295,20170717.,20170817.,C001640,A000324,6.00,CRC,"8,274.00",1,-1,0,0.00,0,0,"2,764.0000",0
000548295,20170717.,20170817.,C001640,A000327,6.00,CRC,"7,710.00",1,-1,0,0.00,0,0,"2,709.5300",0
000548295,20170717.,20170817.,C001640,A000345,12.00,CRC,"1,140.00",1,-1,0,0.00,0,0,2.046.500,0
000548412,20170717.,20170817.,C000068,A000340,24.00,CRC,"2,280.00",1,-1,0,0.00,0,0,3.518.200,0
000548412,20170717.,20170817.,C000068,A000344,20.00,CRC,"1,900.00",1,-1,0,0.00,0,0,3.254.600,0
000548663,20170718.,20170818.,C001356,A000338,50.00,CRC,"2,250.12",1,-1,0,0.00,0,0,4.436.100,0
000548667,20170718.,20170918.,C000377,A000341,6.00,CRC,"1,259.70",1,-1,0,0.00,0,0,7.795.900,0
000548676,20170718.,20170818.,C000950,A000316,3.00,CRC,"5,085.00",1,-1,0,0.00,0,0,"1,007.4300",0
000548728,20170718.,20170818.,C001254,A000382,5.00,CRC,"9,105.00",1,-1,0,0.00,0,0,"2,535.8700",0
000548754,20170719.,20170819.,C001863,A000356,4.00,CRC,"45,060.00",1,-1,0,0.00,0,0,"6,759.5700",0
000548754,20170719.,20170819.,C001863,A000400,4.00,CRC,"35,679.64",1,-1,0,0.00,0,0,"1,790.6800",0
000548768,20170719.,20170719.,C003604,A000382,10.00,CRC,"18,050.00",1,-1,0,0.00,0,0,"4,911.7500",0
000548838,20170719.,20170819.,C002323,A000325,1.00,CRC,995.07,1,-1,0,0.00,0,0,1.949.500,0
000548838,20170719.,20170819.,C002323,A000328,10.00,CRC,"9,949.59",1,-1,0,0.00,0,0,"1,483.8700",0
000549011,20170719.,20170819.,C000368,A000316,3.00,CRC,"5,085.02",1,-1,0,0.00,0,0,"1,007.4500",0
000549016,20170719.,20170819.,C003754,A000314,2.00,CRC,"4,136.89",1,-1,0,537.80,0,0,"1,219.3000",0
000549074,20170720.,20170820.,C000350,A000379,24.00,CRC,"128,919.60",1,-1,0,0.00,0,0,"6,895.8100",0
000549131,20170720.,20170820.,C003157,A000319,6.00,CRC,"7,068.00",1,-1,0,0.00,0,0,"3,113.6400",0
000549133,20170720.,20170720.,C003482,A000344,5.00,CRC,973.75,1,-1,0,0.00,0,0,5.801.100,0
000549142,20170720.,20170820.,C002321,A000348,6.00,CRC,"8,340.35",1,-1,0,"1,084.25",0,0,"1,671.1000",0
000549144,20170720.,20171020.,C003023,A000376,4.00,CRC,"19,980.00",1,-1,0,0.00,0,0,"4,125.4600",0
000549144,20170720.,20171020.,C003023,A000382,6.00,CRC,"10,808.58",1,-1,0,0.00,0,0,"2,925.6300",0
000549259,20170720.,20170820.,C000597,A000329,12.00,CRC,"12,300.00",1,-1,0,0.00,0,0,"3,854.8300",0
000549289,20170720.,20170920.,C001874,A000314,8.00,CRC,"17,418.48",1,-1,0,"2,264.40",0,0,"5,748.1100",0
000549340,20170721.,20170821.,C002994,A000348,6.00,CRC,"13,196.88",1,-1,0,"1,715.59",0,0,"6,527.6300",0
000549363,20170721.,20170821.,C003072,A000314,2.00,CRC,"4,354.62",1,-1,0,566.10,0,0,"1,437.0300",0
000549383,20170721.,20170821.,C001260,A000320,12.00,CRC,"13,740.00",1,-1,0,0.00,0,0,"4,905.2500",0
